created_at,express_pk,PK_x,creator,expression_answer,PK_y,express_question
1717195066,express#e1c43de7-36b3-444a-a37a-8c7ef41d0a35,expression#397e0ca6-0dc8-47a4-a5e8-53589981392e,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,"Black pink, Taylor swift",express#e1c43de7-36b3-444a-a37a-8c7ef41d0a35,Create the lineup for your dream music festival. Which artists or bands would perform
1714686547,express#01310e98-59c1-4d16-a5e2-a68cbcecba20,expression#e464727a-b8d4-4cac-83e9-9e3462e3c63c,user#user_2fifuxTxqLvNymsYcFcqWuMfTRN,i see myself living in the Bay Area for the long term because I feel like the weather is the best here and everything that I enjoy doing is steamed from here ,express#01310e98-59c1-4d16-a5e2-a68cbcecba20,Where do you see yourself living long term and why?
1715447445,express#01310e98-59c1-4d16-a5e2-a68cbcecba20,expression#e9ce68b0-9b2b-4088-814b-f17c4b228e0d,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,"Bay Area, because I love tech, outdoor, and a suburban lifestyle. I also love the fact that Bay Area has the highest talent concentration anywhere in the world.",express#01310e98-59c1-4d16-a5e2-a68cbcecba20,Where do you see yourself living long term and why?
1716348733,express#01310e98-59c1-4d16-a5e2-a68cbcecba20,expression#868ecd60-4953-426e-b050-c77c2b068178,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Somewhere with four seasons,express#01310e98-59c1-4d16-a5e2-a68cbcecba20,Where do you see yourself living long term and why?
1713624672,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,expression#24af703f-95d4-4c5e-8328-bf697e0808be,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,Backpack around 100 countries,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,What's the craziest adventure you'd like to go on with your partner?
1713642339,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,expression#48fa8db4-dc38-49db-ab06-b48c291cf9bf,user#user_2fNUN8nUmtgrjAZ66fYlmFUYgdD,The moon or space. Or the ocean ,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,What's the craziest adventure you'd like to go on with your partner?
1715362698,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,expression#7d058808-18f3-4bb5-9167-0be074dc5c73,user#user_2gGOhm45tGpcnwFt8tZh4aysZQR,"Building a company together would be the craziest and the hardest thing to do, especially something that we’re both passionate about.",express#d661ac9a-8731-42b1-b15c-e415ebaa778b,What's the craziest adventure you'd like to go on with your partner?
1715834434,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,expression#c8bf508a-4ee0-4410-9e17-966b4ff185ce,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,"Exploring ancient ruins, maybe a random shrine in the forest?",express#d661ac9a-8731-42b1-b15c-e415ebaa778b,What's the craziest adventure you'd like to go on with your partner?
1716247177,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,expression#24427410-9098-41a5-951b-ddd3f777c03e,user#user_2gIQQhMlD9DjDUet4oBsRPqLQwC,Exploring underwater caves,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,What's the craziest adventure you'd like to go on with your partner?
1717982702,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,expression#d321a3db-3ebf-425f-b86a-3a07ffab27d5,user#user_2gnCQNo639SRIjZr36uLLh6fW99,Chasing Northern Lights,express#d661ac9a-8731-42b1-b15c-e415ebaa778b,What's the craziest adventure you'd like to go on with your partner?
1704492358,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#03bc7c05-3d9c-4f62-94b2-6c145fd96129,user#user_2Ylb9bfO0mx4tXi1YOFjnUpltRZ,Life is too short to do things u don’t like 🥑🫠🍋🎃🐒,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1704874187,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#95083833-7475-4f35-a8b3-bb05ce330709,user#user_2YaweNj36RjSiEBpNpgbJ9BszQc,Calculate whether you are spending more time or money on things you are interested in and how much your salary will be reduced,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1704912930,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#d3f2faa9-fde0-453c-9c95-827560392dad,user#user_2YZ8oZMtMNvPA0ek08kGEioZn4x,Depand on your current state. You need joy or you need money. Which is more eager? ,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1704915969,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#2d3d4ed7-0d2f-4ee6-a55a-e781ae508318,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,"Interest is the best teacher and the best motivator. Always pick an interesting one. Over time you will earn more. 

Better to be someone who makes the best ice cream ever, than another mediocre desk office job worker. ",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1704932567,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#d1c6e25f-bb10-485c-8bc0-c138b41e0002,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,"As long as the pay is high enough, reaching a minimum threshold, then pick what’s interesting ",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1704932569,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#ee8b34a8-af8a-4177-8a4c-584f5b4d545f,user#user_2ammCwIGuNDieXql0ISDqemkILp,Among the jobs that pay more than $100k per year I’m gonna pick the one that’s more interesting to me!,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1704944432,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#a3905b50-7c7a-439c-a035-136cea0f61f5,user#user_2amiyxwNE7gbLlAaxGuAPtDx2xC,"If you have enough money to pay for essential, choose a job that is interesting.",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1704990996,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#4cd3c770-a100-4030-93d2-8b4119817911,user#user_2aohhwxJVSSQJv8Mjx34BlGD46A,Interesting job that pays less !!!,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1705033986,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#d49c1c86-627f-4bf9-8c5c-1af649d7dcec,user#user_2anVzaZlPwocF899MFa5OeYVHHK,Choose the interesting one when you are young and nothing to lose,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1705420395,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#da1e92bb-4d97-4c07-836a-d7da7860a6bf,user#user_2b2jV01NQc2SuWJXmZ0izaSLgz5,pays well but is less interesting because ＂job is shit＂,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1705420572,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#0e9ae9ec-2e9a-4334-b2b7-5cac0390a891,user#user_2YkTlbTqMuKBhQApoIFkx6Fvtar,Most of time you always want to choose the well paid job!,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1705932305,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#b59681dd-96f4-4291-8a8f-08c4c04f253e,user#user_2amFmVhwPDw7sTr2878gDoJMd0D,"It’s hard to have jobs that are interesting all the time. Some are interesting, but become boring fairly quickly. Point being, why not choose a job that pays well and use the money to do whatever that interests you at the moment. It’s easier and more flexible that way. ",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1706102476,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#c24a31ec-d398-49d5-8202-8d4092b5a699,user#user_2bP2Rw0wUFI50EpT2tcthFQNCAm,If can choose paywell and interesting,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1706119961,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#852609ea-727b-438b-91aa-80670fb4f837,user#user_2bNYdqJAI0ku6Q6Ma2b7XmQGx00,Start with the one pays more and less interesting and after accumulating enough capital switch,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1706292835,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#4c088ac7-1b4d-49c9-8f82-eed89d25f12d,user#user_2YkTp6AYhrXclWNvdOulYGic5Om,I will choose the job I feel accomplished to do rather than choose a job which pays a little bit better but you have to wait 365 days to feel the difference ,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1708456901,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#3f58e36d-fa5f-4f53-961e-a15f75b35a55,user#user_2cZDlQW4wPAeepIqARsWjawvv5s,"I love working in what I really like, so if it’s not a big difference, I will choose the one I enjoy the most.",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1708474013,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#84fd14c3-6bd5-4730-84f4-588580fe95e7,user#user_2ceXtK4RKMZHCmNBqaOaDiYzocE,Try both and observe your thoughts and feelings ,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1708475728,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#23207d44-a54e-4be9-bb03-ab241a9c90f5,user#user_2Zir3t0Q0AWPkby5ZGdjTUp5FNO,"If it’s totally up to me, I’ll definitely choose the first one. Happiness is important, and only if I enjoy my job, I’ll make lots of progress for my company or team.
But if I have to consider taking care of my parents or my own family. I’ll choose the second job cuz I have to be responsible for them.",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1708484150,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#93cc8599-dd46-4e1f-8dac-10f71d0f2684,user#user_2cetmqN8AA9vEZqPwptURYosptq,You can have a job that pays well and is interesting ,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1708564211,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#c2150e89-c7f1-4af7-9003-980deb5b8c74,user#user_2am8iylZ7YMb79Ry20fdHfRhpze,I would choose interesting but pay less,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1708721262,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#d1f2a695-e669-4700-84d9-d7c0d3923ad9,user#user_2cmKh04NE3tG0orpBUnaDE4x0NJ,I would prefer choosing an interesting job more than a high paying one. It’s even worse than getting less pay if the work I’m doing isn’t fun.,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1708913094,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#f7684abd-27a8-4460-8ee9-945aeaa4979e,user#user_2csJm4R25C0BjJhEwmyGQb2aXuY,That’s is interesting and pay less,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1709068471,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#521e3a14-95ce-4e09-b6b6-19b6df1a3748,user#user_2cxafOn3YRojvXwBQAOWTsssxBJ,"boring, because save your pennies and do something fun with them you can make your money and then go do what you like later after you get some $ and experience life",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1709078893,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#4cc695d5-7a96-4fcc-a9f5-b2ab804b9bd2,user#user_2YmV4mgZCnmhLnfdWiGfyTrWJuC,I think I will try to make the job that pays well to be interesting. There is no specifically interesting job to me.,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1709229471,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#47842e8e-3b93-4c8d-ab49-446c1037c5e8,user#user_2d10ckJqdJkSIIlvUMsrFRPIAfG,"Figure out your long term goals. If you’re someone who values expensive things and views work as a means to an end take the money and run. If you find value in what you bring to the world, create, discover, or how you affect others take the more interesting job.",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1709406367,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#6f39441d-0a06-4ac7-b560-55f591a430e9,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,I’ll definitely choose the interesting one.,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1709639577,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#d46f78b6-e015-427c-bf0c-3d95a7379edd,user#user_2dGfb9nJ4Tgh63PbKzLfNt8pFwQ,Choosing a job that pays less but is more iterating may be more beneficial to you because you will be living a happier life just with less money. ,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1709921177,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#fe97db43-35cf-4fcc-b9b0-1cf272df73d0,user#user_2dMzQ3dgrIR7pzuBxWJIb8jFShR,Depends on if you have enough money for foods ,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1709928273,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#d2dc8ddb-210e-4403-8721-594d7d6064e7,user#user_2dI9f0kYgevRAlcuoJuzP4ULTMH,"I would just think about where I want to be five, ten, or twenty years down the road. Do I maybe want to be doing a job that I hate, but pays the bills or do I want to spend each day being fulfilled and happy with what I’m doing? There is no right answer. Each person can make that choice for themselves. I picked the paying the bills job and it worked out okay for me. But, sometimes I do find myself wishing I had taken a different path. ",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1711597805,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#52954ed0-4aa7-4931-a6c7-3bd6e3de0c79,user#user_2eIgswGo9ZWvN4MfvQdRntiUa6Y,Pays well but less interesting,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1711599520,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#af2e561b-d356-4588-b67d-b1dc2689b06d,user#user_2eIjpuTPcqh9U0s5qwN6OhoVdKa,choose what ever makes you happy,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1711660868,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#349ff72f-9c3f-4544-af81-9319465f0fe4,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,The one the you love!,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1712120836,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#56464406-9cca-4c1b-9f56-627ee5bffc2b,user#user_2eZJouc0XSvAd6IPSHkyjumkZjB,Go to the one that pays well first and do a hobby that's interesting on the side. Save up til you can afford to do something that pays less. ,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1712695921,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#7d2ebdd1-2034-4471-849a-be36d1858e9f,user#user_2esaNYfe4VYyPYW8CMdN5mR2MuS,Former,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1713079476,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#49419a21-2efd-4c5d-b6d2-22a97f49f7f9,user#user_2ewYEXRZNhOik4gDFdwHAE0HBBi,"Depends how desperate you are for the money. If not, go for the more interesting one! There’s a lot more to life than money ✨",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1713422355,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#2e681c9a-e54b-4153-b7d2-e5fe03dd0db1,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,"It all depends on how much more money you’re gonna get to take a job that is less interesting. I mean if it’s $100,000 I’ll probably say no but if it’s $5 million then it makes a difference.",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1714016084,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#ee5d82f0-0ffb-4641-8c42-6673bfbd1c66,user#user_2fZfdpDypnRf7900P2uM0pqDpj6,Choose a job that can learn the most,express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
1714155121,express#ead4374e-db32-4f72-b027-b7e82606c0f4,expression#f6a612f7-2deb-43d0-9837-3c08e87fb6ed,user#user_2fQMjEcyuAai3nwXKZrmQ7R5DFF,"Honestly I’d say that if you’re interested in a field, then your career will grow to pay you well. It’s not so important to get paid that well right out of college IMO, so much as it is to learn valuable skills for your career. I would recommend a challenging job, but still one that you know matters.",express#ead4374e-db32-4f72-b027-b7e82606c0f4,"How to choose between a job that is interesting but pays less, and one that pays well but is less interesting?"
